t,w1,w2,w3,v1,v2,v3,qw,qx,qy,qz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.05,0.0,0.0,5.733598399201919e-10,0.0,0.0,-0.4905,1.0,0.0,0.0,0.0
0.1,0.0,0.0,0.00013794593182537212,0.0,0.0,4.101083655933766,1.0,0.0,0.0,1.4333995998004797e-11
0.15000000000000002,0.0,0.0,0.009776955030304712,0.0,0.0,8.94803796438698,0.9999999999940534,0.0,0.0,3.4486626296097925e-06
0.2,0.0,0.0,0.05502469265967425,0.0,0.0,13.996750256345308,0.9999999692796038,0.0,0.0,0.0002478725309814461
0.25,0.0,0.0,0.16154354498134937,0.0,0.0,19.127821259244637,0.9999986821420517,0.0,0.0,0.001623488269132423
0.3,0.0,0.0,0.3480205064265782,0.0,0.0,24.20290179579714,0.9999839706057302,0.0,0.0,0.0056620253971904405
0.35,0.0,0.0,0.6203683203808317,0.0,0.0,29.175280243214768,0.9998968632416579,0.0,0.0,0.014361855015733024
0.39999999999999997,0.0,0.0,0.9719302138482964,0.0,0.0,34.07064378284721,0.9995539153559513,0.0,0.0,0.029865871770090688
0.44999999999999996,0.0,0.0,1.3877901339006953,0.0,0.0,38.967271487037415,0.9985335005811125,0.0,0.0,0.05413730892120249
0.49999999999999994,0.0,0.0,1.850624472329584,0.0,0.0,43.863629878622405,0.9960559111439031,0.0,0.0,0.08872779651997002
0.5499999999999999,0.0,0.0,2.341671087969581,0.0,0.0,48.7576359198495,0.9908909278487876,0.0,0.0,0.1346668819976496
0.6,0.0,0.0,2.843781756538208,0.0,0.0,53.63781225504874,0.9813271549145992,0.0,0.0,0.19234608139293688
0.65,0.0,0.0,3.343148733715708,0.0,0.0,58.50221131315189,0.9652161617763441,0.0,0.0,0.2614531718027968
0.7000000000000001,0.0,0.0,3.830677535761665,0.0,0.0,63.36076703072172,0.9400865136878126,0.0,0.0,0.340935986340976
0.7500000000000001,0.0,0.0,4.302269029987741,0.0,0.0,68.21235503871846,0.9033033363372027,0.0,0.0,0.4290024272216635
0.8000000000000002,0.0,0.0,4.757148981827207,0.0,0.0,73.0841726470854,0.8522458336167291,0.0,0.0,0.5231415096156361
0.8500000000000002,0.0,0.0,5.197980149029927,0.0,0.0,77.97793371626447,0.7845007557717826,0.0,0.0,0.6201278611653421
0.9000000000000002,0.0,0.0,5.627918339568948,0.0,0.0,82.86680453536245,0.6980462134311981,0.0,0.0,0.7160527102904967
