t,w1,w2,w3,v1,v2,v3,qw,qx,qy,qz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4,0.0,0.0,1.1387979440017137,0.0,0.0,33.26410461459425,0.99788461934307,0.0,0.0,0.0650098952355448
0.8,0.0,0.0,5.71268283820593,0.0,0.0,72.2828407791963,0.8254560709919659,0.0,0.0,0.564466362915016
1.2000000000000002,0.0,0.0,27.22646272827575,0.0,0.0,110.72092838801294,0.2047332658618835,0.0,0.0,0.978817802172359
1.6,0.0,0.0,1839.4355304917362,0.0,0.0,147.29673324336605,0.499380996243655,0.0,0.0,0.8663824909303597
2.0,0.0,0.0,410591.87224816316,0.0,0.0,159.89601338283848,0.5040552925442208,0.0,0.0,0.8636713854575478
2.4,0.0,0.0,88149096.42554888,0.0,0.0,149.36827620020887,0.5040762065710721,0.0,0.0,0.8636591792882873
2.8,0.0,0.0,14116617327.478367,0.0,0.0,139.70429675707084,0.5040763038521913,0.0,0.0,0.8636591225099829
3.1999999999999997,0.0,0.0,1692105303886.2808,0.0,0.0,130.78129021403134,0.5040763044586268,0.0,0.0,0.8636591221560355
3.5999999999999996,0.0,0.0,152121942005558.84,0.0,0.0,122.49794344892676,0.5040763044636756,0.0,0.0,0.8636591221530886
3.9999999999999996,0.0,0.0,1.0264192572106762e+16,0.0,0.0,114.76986064762933,0.5040763044637316,0.0,0.0,0.8636591221530561
4.3999999999999995,0.0,0.0,5.1946332506196826e+17,0.0,0.0,107.52611664071246,0.5040763044637325,0.0,0.0,0.8636591221530554
4.8,0.0,0.0,1.9680558122946736e+19,0.0,0.0,100.70661544433042,0.5040763044637325,0.0,0.0,0.8636591221530554
5.2,0.0,0.0,5.56340465579149e+20,0.0,0.0,94.26004229929755,0.5040763044637326,0.0,0.0,0.8636591221530555
5.6000000000000005,0.0,0.0,1.1679402970673215e+22,0.0,0.0,88.14225875927775,0.5040763044637327,0.0,0.0,0.8636591221530554
6.000000000000001,0.0,0.0,1.809607231951615e+23,0.0,0.0,82.31503238435772,0.5040763044637327,0.0,0.0,0.8636591221530554
6.400000000000001,0.0,0.0,2.0532521191485682e+24,0.0,0.0,76.74502184466252,0.5040763044637329,0.0,0.0,0.8636591221530555
6.800000000000002,0.0,0.0,1.689874990769755e+25,0.0,0.0,71.40295889305618,0.5040763044637326,0.0,0.0,0.8636591221530554
7.200000000000002,0.0,0.0,9.97421748898311e+25,0.0,0.0,66.26298344198344,0.5040763044637327,0.0,0.0,0.8636591221530555
7.600000000000002,0.0,0.0,4.166227409425257e+26,0.0,0.0,61.302098677517705,0.5040763044637327,0.0,0.0,0.8636591221530554
8.000000000000002,0.0,0.0,1.2130963392070473e+27,0.0,0.0,56.49972097525682,0.5040763044637327,0.0,0.0,0.8636591221530553
8.400000000000002,0.0,0.0,2.4224369568528279e+27,0.0,0.0,51.83730517456586,0.5040763044637329,0.0,0.0,0.8636591221530554
8.800000000000002,0.0,0.0,3.265252380673154e+27,0.0,0.0,47.29803009122142,0.504076304463733,0.0,0.0,0.8636591221530553
9.200000000000003,0.0,0.0,2.937272936637106e+27,0.0,0.0,42.86653240345509,0.5040763044637329,0.0,0.0,0.8636591221530553
9.600000000000003,0.0,0.0,1.7671068528201774e+27,0.0,0.0,38.528679515402885,0.5040763044637329,0.0,0.0,0.8636591221530554
10.000000000000004,0.0,0.0,7.346236403983604e+26,0.0,0.0,34.2713738869953,0.5040763044637327,0.0,0.0,0.8636591221530554
10.400000000000004,0.0,0.0,2.2984692410934338e+26,0.0,0.0,30.0823827659784,0.5040763044637326,0.0,0.0,0.8636591221530553
10.800000000000004,0.0,0.0,6.243721103624033e+25,0.0,0.0,25.950188371868947,-0.5040763044637327,0.0,0.0,-0.8636591221530555
11.200000000000005,0.0,0.0,1.7282476454121366e+25,0.0,0.0,21.863854440640903,0.5040763044637326,0.0,0.0,0.8636591221530554
11.600000000000005,0.0,0.0,5.501095755975381e+24,0.0,0.0,17.812905699722414,0.5040763044637326,0.0,0.0,0.8636591221530554
12.000000000000005,0.0,0.0,2.14898672692988e+24,0.0,0.0,13.787217347341944,0.5040763044637327,0.0,0.0,0.8636591221530554
12.400000000000006,0.0,0.0,1.0580311993252628e+24,0.0,0.0,9.776911989149205,0.5040763044637326,0.0,0.0,0.8636591221530555
12.800000000000006,0.0,0.0,6.619794468830276e+23,0.0,0.0,5.772261760737046,0.5040763044637327,0.0,0.0,0.8636591221530554
13.200000000000006,0.0,0.0,5.273475800922671e+23,0.0,0.0,1.7635935554405426,0.5040763044637327,0.0,0.0,0.8636591221530553
13.600000000000007,0.0,0.0,5.0312294429768395e+23,0.0,0.0,-2.0965732300051556,0.5040763044637326,0.0,0.0,0.8636591221530554
