t,w1,w2,w3,v1,v2,v3,qw,qx,qy,qz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.025,0.0,0.0,0.00029534427370145653,0.0,0.0,1.7367314540953478,0.9999999999998039,0.0,0.0,6.262585238165812e-07
0.05,0.0,0.0,0.0029360518469607076,0.0,0.0,4.146441277896414,0.9999999998614887,0.0,0.0,1.6643997084827138e-05
0.07500000000000001,0.0,0.0,0.010986724462233022,0.0,0.0,6.466829810317348,0.9999999953404552,0.0,0.0,9.653543150550797e-05
0.1,0.0,0.0,0.02738310549361392,0.0,0.0,8.856066084097176,0.9999999468348303,0.0,0.0,0.00032608332771526445
0.125,0.0,0.0,0.055100159331250995,0.0,0.0,11.310544531314118,0.9999996569586025,0.0,0.0,0.0008283010789628669
0.15,0.0,0.0,0.0968853687583636,0.0,0.0,13.811681007380852,0.9999984472425993,0.0,0.0,0.001762246404547567
0.175,0.0,0.0,0.15511635021703918,0.0,0.0,16.35792312978413,0.9999944920885852,0.0,0.0,0.0033190047443002624
0.19999999999999998,0.0,0.0,0.23166648339870316,0.0,0.0,18.922886854152644,0.9999836601956318,0.0,0.0,0.0057165847975337225
0.22499999999999998,0.0,0.0,0.32758102880379447,0.0,0.0,21.480491708082376,0.9999577589023753,0.0,0.0,0.009191322589227583
0.24999999999999997,0.0,0.0,0.4431411937477918,0.0,0.0,24.02336294757317,0.9999021686184352,0.0,0.0,0.01398760852148908
0.27499999999999997,0.0,0.0,0.5779869498403972,0.0,0.0,26.549044662797606,0.9997929379407666,0.0,0.0,0.020348986308177483
0.3,0.0,0.0,0.7311248766467999,0.0,0.0,29.0466886661271,0.9995935038524035,0.0,0.0,0.02851012199333447
0.325,0.0,0.0,0.9010216767472499,0.0,0.0,31.515094941699203,0.999251312333673,0.0,0.0,0.038688690846710574
0.35000000000000003,0.0,0.0,1.085812671125609,0.0,0.0,33.96046984974658,0.998694599798718,0.0,0.0,0.05107931413868576
0.37500000000000006,0.0,0.0,1.283638823945874,0.0,0.0,36.40428306346279,0.9978295152139955,0.0,0.0,0.06585027386277671
0.4000000000000001,0.0,0.0,1.4926771816643234,0.0,0.0,38.848012076856016,0.9965376167621739,0.0,0.0,0.08314311984744566
0.4250000000000001,0.0,0.0,1.7110463364553432,0.0,0.0,41.2914481148772,0.994674068181746,0.0,0.0,0.10307035503371093
0.4500000000000001,0.0,0.0,1.936878796953164,0.0,0.0,43.73442006303455,0.9920666614286652,0.0,0.0,0.12571292408413032
0.47500000000000014,0.0,0.0,2.168381991701792,0.0,0.0,46.17672638525473,0.9885157130236869,0.0,0.0,0.1511181164032687
0.5000000000000001,0.0,0.0,2.403887204695609,0.0,0.0,48.618116766748635,0.9837948516392195,0.0,0.0,0.17929776877631795
0.5250000000000001,0.0,0.0,2.6418756779582644,0.0,0.0,51.056960105160194,0.9776526781287139,0.0,0.0,0.21022664186004889
0.5500000000000002,0.0,0.0,2.8809854305625375,0.0,0.0,53.49195329127657,0.9698152968156754,0.0,0.0,0.24384070632756055
0.5750000000000002,0.0,0.0,3.120050074694063,0.0,0.0,55.92288226035599,0.9599896140082337,0.0,0.0,0.28003560665801475
0.6000000000000002,0.0,0.0,3.3581069379794046,0.0,0.0,58.34946386862789,0.9478672628754348,0.0,0.0,0.318665423240476
0.6250000000000002,0.0,0.0,3.594398897931182,0.0,0.0,60.7727931271949,0.9331290894219755,0.0,0.0,0.35954151703873494
0.6500000000000002,0.0,0.0,3.8283894653758432,0.0,0.0,63.19434550929927,0.9154500218475561,0.0,0.0,0.40243168053634804
0.6750000000000003,0.0,0.0,4.059713608331545,0.0,0.0,65.61398831742501,0.8945043022657381,0.0,0.0,0.4470593397168716
0.7000000000000003,0.0,0.0,4.288141477039936,0.0,0.0,68.03148794465939,0.869971223629063,0.0,0.0,0.4931024944748818
0.7250000000000003,0.0,0.0,4.513574297927167,0.0,0.0,70.44937321158243,0.8415412699928724,0.0,0.0,0.5401928275151232
0.7500000000000003,0.0,0.0,4.736101850336819,0.0,0.0,72.87240031559516,0.8089222696696589,0.0,0.0,0.5879156075768764
0.7750000000000004,0.0,0.0,4.955910306266121,0.0,0.0,75.30066613122077,0.7718456101202078,0.0,0.0,0.6358099984572155
